Día,Tiempo esperado total,Tiempo minimo esperado,Tiempo maximo esperado,Parqueos Libres,Carros sin antender,Almorzaron,Cantidad alumnos,Cantidad parqueos,Salidas por periodos libres,Parametros
0,9930,30,890,0,6,0,60,25,5,"{'yellow': 18, 'orange': 15, 'red': 9, 'skyblue': 18}"
0,0,0,0,6,0,0,24,25,1,"{'yellow': 7, 'orange': 6, 'red': 5, 'skyblue': 6}"
0,0,0,0,3,0,0,27,25,1,"{'yellow': 8, 'orange': 7, 'red': 5, 'skyblue': 7}"
0,0,0,0,0,0,0,31,25,2,"{'yellow': 9, 'orange': 8, 'red': 6, 'skyblue': 8}"
0,480,60,140,0,1,0,36,25,4,"{'yellow': 11, 'orange': 9, 'red': 7, 'skyblue': 9}"
0,930,10,140,0,1,0,40,25,4,"{'yellow': 12, 'orange': 10, 'red': 8, 'skyblue': 10}"
0,1390,10,150,0,2,0,44,25,5,"{'yellow': 13, 'orange': 11, 'red': 9, 'skyblue': 11}"
0,2070,20,150,0,2,0,47,25,5,"{'yellow': 14, 'orange': 12, 'red': 9, 'skyblue': 12}"
0,3310,20,570,0,4,0,51,25,5,"{'yellow': 15, 'orange': 13, 'red': 10, 'skyblue': 13}"
0,5170,30,490,0,5,0,56,25,4,"{'yellow': 17, 'orange': 14, 'red': 11, 'skyblue': 14}"
0,8280,30,890,0,6,0,60,25,6,"{'yellow': 18, 'orange': 15, 'red': 12, 'skyblue': 15}"
0,0,0,0,7,0,0,24,25,1,"{'yellow': 7, 'orange': 6, 'red': 6, 'skyblue': 5}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 8, 'orange': 7, 'red': 7, 'skyblue': 5}"
0,0,0,0,2,0,0,31,25,2,"{'yellow': 9, 'orange': 8, 'red': 8, 'skyblue': 6}"
0,180,40,140,0,1,0,36,25,4,"{'yellow': 11, 'orange': 9, 'red': 9, 'skyblue': 7}"
0,640,10,140,0,1,0,40,25,4,"{'yellow': 12, 'orange': 10, 'red': 10, 'skyblue': 8}"
0,1090,10,140,0,2,0,44,25,5,"{'yellow': 13, 'orange': 11, 'red': 11, 'skyblue': 9}"
0,1460,20,150,0,2,0,47,25,5,"{'yellow': 14, 'orange': 12, 'red': 12, 'skyblue': 9}"
0,2010,20,150,0,3,0,51,25,5,"{'yellow': 15, 'orange': 13, 'red': 13, 'skyblue': 10}"
0,3340,30,360,0,3,0,56,25,5,"{'yellow': 17, 'orange': 14, 'red': 14, 'skyblue': 11}"
0,5700,30,600,0,6,0,60,25,6,"{'yellow': 18, 'orange': 15, 'red': 15, 'skyblue': 12}"
0,0,0,0,9,0,0,23,25,1,"{'yellow': 7, 'orange': 6, 'red': 7, 'skyblue': 3}"
0,0,0,0,6,0,0,27,25,1,"{'yellow': 8, 'orange': 7, 'red': 8, 'skyblue': 4}"
0,0,0,0,4,0,0,30,25,2,"{'yellow': 9, 'orange': 8, 'red': 9, 'skyblue': 4}"
0,0,0,0,0,0,0,36,25,4,"{'yellow': 11, 'orange': 9, 'red': 11, 'skyblue': 5}"
0,360,10,140,0,1,0,40,25,4,"{'yellow': 12, 'orange': 10, 'red': 12, 'skyblue': 6}"
0,680,10,140,0,1,0,43,25,4,"{'yellow': 13, 'orange': 11, 'red': 13, 'skyblue': 6}"
0,1140,20,140,0,2,0,47,25,5,"{'yellow': 14, 'orange': 12, 'red': 14, 'skyblue': 7}"
0,1490,20,150,0,3,0,50,25,5,"{'yellow': 15, 'orange': 13, 'red': 15, 'skyblue': 7}"
0,2270,30,150,0,2,0,56,25,5,"{'yellow': 17, 'orange': 14, 'red': 17, 'skyblue': 8}"
0,3610,30,350,0,3,0,60,25,6,"{'yellow': 18, 'orange': 15, 'red': 18, 'skyblue': 9}"
0,0,0,0,9,0,0,23,25,1,"{'yellow': 7, 'orange': 6, 'red': 8, 'skyblue': 2}"
0,0,0,0,6,0,0,27,25,1,"{'yellow': 8, 'orange': 7, 'red': 10, 'skyblue': 2}"
0,0,0,0,3,0,0,31,25,2,"{'yellow': 9, 'orange': 8, 'red': 11, 'skyblue': 3}"
0,0,0,0,1,0,0,35,25,4,"{'yellow': 11, 'orange': 9, 'red': 12, 'skyblue': 3}"
0,80,10,40,0,1,0,40,25,4,"{'yellow': 12, 'orange': 10, 'red': 14, 'skyblue': 4}"
0,400,10,140,0,1,0,43,25,4,"{'yellow': 13, 'orange': 11, 'red': 15, 'skyblue': 4}"
0,720,20,140,0,2,0,47,25,5,"{'yellow': 14, 'orange': 12, 'red': 17, 'skyblue': 4}"
0,1300,20,140,0,1,0,51,25,4,"{'yellow': 15, 'orange': 13, 'red': 18, 'skyblue': 5}"
0,1730,20,150,0,2,0,55,25,5,"{'yellow': 17, 'orange': 14, 'red': 19, 'skyblue': 5}"
0,3030,30,350,0,2,0,60,25,5,"{'yellow': 18, 'orange': 15, 'red': 21, 'skyblue': 6}"
0,0,0,0,4,0,0,23,25,1,"{'yellow': 7, 'orange': 7, 'red': 2, 'skyblue': 7}"
0,0,0,0,1,0,0,26,25,1,"{'yellow': 8, 'orange': 8, 'red': 2, 'skyblue': 8}"
0,280,140,140,0,0,0,30,25,2,"{'yellow': 9, 'orange': 9, 'red': 3, 'skyblue': 9}"
0,1060,60,150,0,1,0,36,25,4,"{'yellow': 11, 'orange': 11, 'red': 3, 'skyblue': 11}"
0,1570,20,150,0,1,0,40,25,4,"{'yellow': 12, 'orange': 12, 'red': 4, 'skyblue': 12}"
0,2660,10,340,0,1,0,43,25,4,"{'yellow': 13, 'orange': 13, 'red': 4, 'skyblue': 13}"
0,3650,10,570,0,4,0,46,25,5,"{'yellow': 14, 'orange': 14, 'red': 4, 'skyblue': 14}"
0,4910,20,570,0,6,0,50,25,5,"{'yellow': 15, 'orange': 15, 'red': 5, 'skyblue': 15}"
0,7610,30,570,0,6,0,56,25,4,"{'yellow': 17, 'orange': 17, 'red': 5, 'skyblue': 17}"
0,9030,30,580,0,7,0,60,25,5,"{'yellow': 18, 'orange': 18, 'red': 6, 'skyblue': 18}"
0,0,0,0,5,0,0,23,25,1,"{'yellow': 7, 'orange': 7, 'red': 3, 'skyblue': 6}"
0,0,0,0,2,0,0,27,25,1,"{'yellow': 8, 'orange': 8, 'red': 4, 'skyblue': 7}"
0,140,140,140,0,0,0,30,25,2,"{'yellow': 9, 'orange': 9, 'red': 4, 'skyblue': 8}"
0,760,60,140,0,1,0,36,25,4,"{'yellow': 11, 'orange': 11, 'red': 5, 'skyblue': 9}"
0,1220,10,140,0,1,0,40,25,4,"{'yellow': 12, 'orange': 12, 'red': 6, 'skyblue': 10}"
0,1760,10,150,0,1,0,43,25,4,"{'yellow': 13, 'orange': 13, 'red': 6, 'skyblue': 11}"
0,2420,20,170,0,3,0,47,25,5,"{'yellow': 14, 'orange': 14, 'red': 7, 'skyblue': 12}"
0,3680,20,440,0,6,0,50,25,5,"{'yellow': 15, 'orange': 15, 'red': 7, 'skyblue': 13}"
0,5990,30,570,0,5,0,56,25,4,"{'yellow': 17, 'orange': 17, 'red': 8, 'skyblue': 14}"
0,7510,30,580,0,6,0,60,25,6,"{'yellow': 18, 'orange': 18, 'red': 9, 'skyblue': 15}"
0,0,0,0,6,0,0,24,25,1,"{'yellow': 7, 'orange': 7, 'red': 5, 'skyblue': 5}"
0,0,0,0,4,0,0,26,25,1,"{'yellow': 8, 'orange': 8, 'red': 5, 'skyblue': 5}"
0,0,0,0,1,0,0,30,25,2,"{'yellow': 9, 'orange': 9, 'red': 6, 'skyblue': 6}"
0,460,40,140,0,1,0,36,25,4,"{'yellow': 11, 'orange': 11, 'red': 7, 'skyblue': 7}"
0,930,10,140,0,1,0,40,25,4,"{'yellow': 12, 'orange': 12, 'red': 8, 'skyblue': 8}"
0,1390,10,150,0,2,0,44,25,5,"{'yellow': 13, 'orange': 13, 'red': 9, 'skyblue': 9}"
0,1700,10,150,0,3,0,46,25,5,"{'yellow': 14, 'orange': 14, 'red': 9, 'skyblue': 9}"
0,2280,20,150,0,3,0,50,25,5,"{'yellow': 15, 'orange': 15, 'red': 10, 'skyblue': 10}"
0,4160,30,400,0,5,0,56,25,6,"{'yellow': 17, 'orange': 17, 'red': 11, 'skyblue': 11}"
0,5910,30,580,0,6,0,60,25,6,"{'yellow': 18, 'orange': 18, 'red': 12, 'skyblue': 12}"
0,0,0,0,8,0,0,23,25,1,"{'yellow': 7, 'orange': 7, 'red': 6, 'skyblue': 3}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 8, 'orange': 8, 'red': 7, 'skyblue': 4}"
0,0,0,0,3,0,0,30,25,2,"{'yellow': 9, 'orange': 9, 'red': 8, 'skyblue': 4}"
0,180,40,140,0,1,0,36,25,4,"{'yellow': 11, 'orange': 11, 'red': 9, 'skyblue': 5}"
0,640,10,140,0,1,0,40,25,4,"{'yellow': 12, 'orange': 12, 'red': 10, 'skyblue': 6}"
0,970,10,140,0,1,0,43,25,4,"{'yellow': 13, 'orange': 13, 'red': 11, 'skyblue': 6}"
0,1400,20,150,0,3,0,47,25,5,"{'yellow': 14, 'orange': 14, 'red': 12, 'skyblue': 7}"
0,1800,20,150,0,3,0,50,25,5,"{'yellow': 15, 'orange': 15, 'red': 13, 'skyblue': 7}"
0,2730,30,150,0,2,0,56,25,6,"{'yellow': 17, 'orange': 17, 'red': 14, 'skyblue': 8}"
0,3910,30,280,0,4,0,60,25,6,"{'yellow': 18, 'orange': 18, 'red': 15, 'skyblue': 9}"
0,0,0,0,5,0,0,23,25,1,"{'yellow': 7, 'orange': 8, 'red': 3, 'skyblue': 5}"
0,0,0,0,2,0,0,27,25,1,"{'yellow': 8, 'orange': 10, 'red': 4, 'skyblue': 5}"
0,140,140,140,0,0,0,30,25,2,"{'yellow': 9, 'orange': 11, 'red': 4, 'skyblue': 6}"
0,600,40,140,0,1,0,35,25,4,"{'yellow': 11, 'orange': 12, 'red': 5, 'skyblue': 7}"
0,1220,10,140,0,1,0,40,25,4,"{'yellow': 12, 'orange': 14, 'red': 6, 'skyblue': 8}"
0,1760,10,150,0,1,0,43,25,4,"{'yellow': 13, 'orange': 15, 'red': 6, 'skyblue': 9}"
0,2200,20,170,0,4,0,47,25,5,"{'yellow': 14, 'orange': 17, 'red': 7, 'skyblue': 9}"
0,3090,20,270,0,5,0,50,25,5,"{'yellow': 15, 'orange': 18, 'red': 7, 'skyblue': 10}"
0,4940,20,570,0,6,0,55,25,6,"{'yellow': 17, 'orange': 19, 'red': 8, 'skyblue': 11}"
0,6910,30,570,0,6,0,60,25,6,"{'yellow': 18, 'orange': 21, 'red': 9, 'skyblue': 12}"
0,0,0,0,3,0,0,24,25,1,"{'yellow': 7, 'orange': 10, 'red': 2, 'skyblue': 5}"
0,0,0,0,1,0,0,26,25,1,"{'yellow': 8, 'orange': 11, 'red': 2, 'skyblue': 5}"
0,420,140,140,0,0,0,31,25,2,"{'yellow': 9, 'orange': 13, 'red': 3, 'skyblue': 6}"
0,880,50,140,0,1,0,35,25,4,"{'yellow': 11, 'orange': 14, 'red': 3, 'skyblue': 7}"
0,1530,10,150,0,1,0,40,25,4,"{'yellow': 12, 'orange': 16, 'red': 4, 'skyblue': 8}"
0,2260,20,170,0,4,0,44,25,5,"{'yellow': 13, 'orange': 18, 'red': 4, 'skyblue': 9}"
0,2820,20,260,0,5,0,46,25,5,"{'yellow': 14, 'orange': 19, 'red': 4, 'skyblue': 9}"
0,4130,20,340,0,5,0,51,25,5,"{'yellow': 15, 'orange': 21, 'red': 5, 'skyblue': 10}"
0,5890,20,570,0,6,0,55,25,6,"{'yellow': 17, 'orange': 22, 'red': 5, 'skyblue': 11}"
0,7830,30,570,0,7,0,60,25,6,"{'yellow': 18, 'orange': 24, 'red': 6, 'skyblue': 12}"
0,0,0,0,5,0,0,23,25,1,"{'yellow': 7, 'orange': 10, 'red': 3, 'skyblue': 3}"
0,0,0,0,2,0,0,27,25,1,"{'yellow': 8, 'orange': 11, 'red': 4, 'skyblue': 4}"
0,140,140,140,0,0,0,30,25,2,"{'yellow': 9, 'orange': 13, 'red': 4, 'skyblue': 4}"
0,590,40,140,0,1,0,35,25,4,"{'yellow': 11, 'orange': 14, 'red': 5, 'skyblue': 5}"
0,1220,10,140,0,1,0,40,25,4,"{'yellow': 12, 'orange': 16, 'red': 6, 'skyblue': 6}"
0,1750,20,150,0,1,0,43,25,4,"{'yellow': 13, 'orange': 18, 'red': 6, 'skyblue': 6}"
0,2260,20,160,0,3,0,47,25,5,"{'yellow': 14, 'orange': 19, 'red': 7, 'skyblue': 7}"
0,3090,20,270,0,5,0,50,25,5,"{'yellow': 15, 'orange': 21, 'red': 7, 'skyblue': 7}"
0,4110,20,330,0,5,0,55,25,6,"{'yellow': 17, 'orange': 22, 'red': 8, 'skyblue': 8}"
0,6050,30,360,0,5,0,60,25,6,"{'yellow': 18, 'orange': 24, 'red': 9, 'skyblue': 9}"
0,0,0,0,5,0,0,23,25,1,"{'yellow': 8, 'orange': 2, 'red': 3, 'skyblue': 10}"
0,0,0,0,2,0,0,27,25,1,"{'yellow': 10, 'orange': 2, 'red': 4, 'skyblue': 11}"
0,290,140,150,0,0,0,31,25,2,"{'yellow': 11, 'orange': 3, 'red': 4, 'skyblue': 13}"
0,770,140,340,0,0,0,34,25,3,"{'yellow': 12, 'orange': 3, 'red': 5, 'skyblue': 14}"
0,2240,10,360,0,2,0,40,25,4,"{'yellow': 14, 'orange': 4, 'red': 6, 'skyblue': 16}"
0,3380,20,360,0,2,0,43,25,4,"{'yellow': 15, 'orange': 4, 'red': 6, 'skyblue': 18}"
0,4780,20,590,0,3,0,47,25,4,"{'yellow': 17, 'orange': 4, 'red': 7, 'skyblue': 19}"
0,8220,30,890,0,7,0,51,25,5,"{'yellow': 18, 'orange': 5, 'red': 7, 'skyblue': 21}"
0,9710,30,890,0,7,0,54,25,5,"{'yellow': 19, 'orange': 5, 'red': 8, 'skyblue': 22}"
0,13300,40,890,0,8,0,60,25,5,"{'yellow': 21, 'orange': 6, 'red': 9, 'skyblue': 24}"
0,0,0,0,8,0,0,23,25,1,"{'yellow': 8, 'orange': 2, 'red': 6, 'skyblue': 7}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 10, 'orange': 2, 'red': 7, 'skyblue': 8}"
0,0,0,0,2,0,0,31,25,2,"{'yellow': 11, 'orange': 3, 'red': 8, 'skyblue': 9}"
0,140,140,140,0,0,0,35,25,3,"{'yellow': 12, 'orange': 3, 'red': 9, 'skyblue': 11}"
0,800,10,190,0,1,0,40,25,4,"{'yellow': 14, 'orange': 4, 'red': 10, 'skyblue': 12}"
0,1560,10,350,0,2,0,43,25,4,"{'yellow': 15, 'orange': 4, 'red': 11, 'skyblue': 13}"
0,2970,20,360,0,4,0,47,25,4,"{'yellow': 17, 'orange': 4, 'red': 12, 'skyblue': 14}"
0,4270,20,360,0,6,0,51,25,5,"{'yellow': 18, 'orange': 5, 'red': 13, 'skyblue': 15}"
0,6380,30,360,0,5,0,55,25,5,"{'yellow': 19, 'orange': 5, 'red': 14, 'skyblue': 17}"
0,8400,30,370,0,6,0,60,25,5,"{'yellow': 21, 'orange': 6, 'red': 15, 'skyblue': 18}"
0,0,0,0,9,0,0,23,25,1,"{'yellow': 8, 'orange': 2, 'red': 7, 'skyblue': 6}"
0,0,0,0,6,0,0,27,25,1,"{'yellow': 10, 'orange': 2, 'red': 8, 'skyblue': 7}"
0,0,0,0,3,0,0,31,25,2,"{'yellow': 11, 'orange': 3, 'red': 9, 'skyblue': 8}"
0,0,0,0,1,0,0,35,25,3,"{'yellow': 12, 'orange': 3, 'red': 11, 'skyblue': 9}"
0,330,10,140,0,1,0,40,25,4,"{'yellow': 14, 'orange': 4, 'red': 12, 'skyblue': 10}"
0,860,10,200,0,1,0,43,25,4,"{'yellow': 15, 'orange': 4, 'red': 13, 'skyblue': 11}"
0,2260,20,350,0,4,0,47,25,4,"{'yellow': 17, 'orange': 4, 'red': 14, 'skyblue': 12}"
0,3530,20,360,0,6,0,51,25,5,"{'yellow': 18, 'orange': 5, 'red': 15, 'skyblue': 13}"
0,5270,30,360,0,5,0,55,25,5,"{'yellow': 19, 'orange': 5, 'red': 17, 'skyblue': 14}"
0,7250,30,360,0,6,0,60,25,5,"{'yellow': 21, 'orange': 6, 'red': 18, 'skyblue': 15}"
0,0,0,0,10,0,0,23,25,1,"{'yellow': 8, 'orange': 2, 'red': 8, 'skyblue': 5}"
0,0,0,0,8,0,0,27,25,1,"{'yellow': 10, 'orange': 2, 'red': 10, 'skyblue': 5}"
0,0,0,0,5,0,0,31,25,2,"{'yellow': 11, 'orange': 3, 'red': 11, 'skyblue': 6}"
0,0,0,0,3,0,0,34,25,3,"{'yellow': 12, 'orange': 3, 'red': 12, 'skyblue': 7}"
0,50,10,40,0,1,0,40,25,4,"{'yellow': 14, 'orange': 4, 'red': 14, 'skyblue': 8}"
0,370,10,140,0,1,0,43,25,4,"{'yellow': 15, 'orange': 4, 'red': 15, 'skyblue': 9}"
0,1200,20,340,0,3,0,47,25,4,"{'yellow': 17, 'orange': 4, 'red': 17, 'skyblue': 9}"
0,2420,20,340,0,5,0,51,25,5,"{'yellow': 18, 'orange': 5, 'red': 18, 'skyblue': 10}"
0,3780,20,350,0,5,0,54,25,5,"{'yellow': 19, 'orange': 5, 'red': 19, 'skyblue': 11}"
0,6150,30,360,0,6,0,60,25,5,"{'yellow': 21, 'orange': 6, 'red': 21, 'skyblue': 12}"
0,0,0,0,10,0,0,23,25,1,"{'yellow': 8, 'orange': 2, 'red': 10, 'skyblue': 3}"
0,0,0,0,8,0,0,27,25,1,"{'yellow': 10, 'orange': 2, 'red': 11, 'skyblue': 4}"
0,0,0,0,5,0,0,31,25,2,"{'yellow': 11, 'orange': 3, 'red': 13, 'skyblue': 4}"
0,0,0,0,3,0,0,34,25,5,"{'yellow': 12, 'orange': 3, 'red': 14, 'skyblue': 5}"
0,10,10,10,0,0,0,40,25,4,"{'yellow': 14, 'orange': 4, 'red': 16, 'skyblue': 6}"
0,50,10,20,0,0,0,43,25,4,"{'yellow': 15, 'orange': 4, 'red': 18, 'skyblue': 6}"
0,710,20,150,0,3,0,47,25,4,"{'yellow': 17, 'orange': 4, 'red': 19, 'skyblue': 7}"
0,1540,20,190,0,5,0,51,25,5,"{'yellow': 18, 'orange': 5, 'red': 21, 'skyblue': 7}"
0,2730,20,350,0,4,0,54,25,5,"{'yellow': 19, 'orange': 5, 'red': 22, 'skyblue': 8}"
0,5050,30,350,0,5,0,60,25,5,"{'yellow': 21, 'orange': 6, 'red': 24, 'skyblue': 9}"
0,0,0,0,4,0,0,23,25,1,"{'yellow': 8, 'orange': 3, 'red': 2, 'skyblue': 10}"
0,0,0,0,0,0,0,27,25,1,"{'yellow': 10, 'orange': 4, 'red': 2, 'skyblue': 11}"
0,430,140,150,0,0,0,31,25,2,"{'yellow': 11, 'orange': 4, 'red': 3, 'skyblue': 13}"
0,1050,140,340,0,0,0,34,25,3,"{'yellow': 12, 'orange': 5, 'red': 3, 'skyblue': 14}"
0,2560,10,360,0,2,0,40,25,4,"{'yellow': 14, 'orange': 6, 'red': 4, 'skyblue': 16}"
0,3690,10,360,0,2,0,43,25,4,"{'yellow': 15, 'orange': 6, 'red': 4, 'skyblue': 18}"
0,5100,20,450,0,3,0,47,25,4,"{'yellow': 17, 'orange': 7, 'red': 4, 'skyblue': 19}"
0,7760,20,730,0,7,0,51,25,5,"{'yellow': 18, 'orange': 7, 'red': 5, 'skyblue': 21}"
0,9730,20,890,0,7,0,54,25,5,"{'yellow': 19, 'orange': 8, 'red': 5, 'skyblue': 22}"
0,13970,40,890,0,8,0,60,25,5,"{'yellow': 21, 'orange': 9, 'red': 6, 'skyblue': 24}"
0,0,0,0,6,0,0,22,25,1,"{'yellow': 8, 'orange': 3, 'red': 3, 'skyblue': 8}"
0,0,0,0,1,0,0,28,25,1,"{'yellow': 10, 'orange': 4, 'red': 4, 'skyblue': 10}"
0,140,140,140,0,0,0,30,25,2,"{'yellow': 11, 'orange': 4, 'red': 4, 'skyblue': 11}"
0,560,140,140,0,0,0,34,25,3,"{'yellow': 12, 'orange': 5, 'red': 5, 'skyblue': 12}"
0,1830,10,360,0,2,0,40,25,4,"{'yellow': 14, 'orange': 6, 'red': 6, 'skyblue': 14}"
0,2590,10,360,0,2,0,42,25,4,"{'yellow': 15, 'orange': 6, 'red': 6, 'skyblue': 15}"
0,4290,20,360,0,2,0,48,25,4,"{'yellow': 17, 'orange': 7, 'red': 7, 'skyblue': 17}"
0,5070,20,610,0,3,0,50,25,5,"{'yellow': 18, 'orange': 7, 'red': 7, 'skyblue': 18}"
0,7600,20,890,0,6,0,54,25,5,"{'yellow': 19, 'orange': 8, 'red': 8, 'skyblue': 19}"
0,12010,30,890,0,8,0,60,25,5,"{'yellow': 21, 'orange': 9, 'red': 9, 'skyblue': 21}"
0,0,0,0,7,0,0,23,25,1,"{'yellow': 8, 'orange': 3, 'red': 5, 'skyblue': 7}"
0,0,0,0,3,0,0,27,25,1,"{'yellow': 10, 'orange': 4, 'red': 5, 'skyblue': 8}"
0,0,0,0,1,0,0,30,25,2,"{'yellow': 11, 'orange': 4, 'red': 6, 'skyblue': 9}"
0,420,140,140,0,0,0,35,25,3,"{'yellow': 12, 'orange': 5, 'red': 7, 'skyblue': 11}"
0,1110,10,190,0,1,0,40,25,4,"{'yellow': 14, 'orange': 6, 'red': 8, 'skyblue': 12}"
0,1870,10,360,0,2,0,43,25,4,"{'yellow': 15, 'orange': 6, 'red': 9, 'skyblue': 13}"
0,3160,10,360,0,2,0,47,25,4,"{'yellow': 17, 'orange': 7, 'red': 9, 'skyblue': 14}"
0,3710,20,360,0,3,0,50,25,5,"{'yellow': 18, 'orange': 7, 'red': 10, 'skyblue': 15}"
0,5900,30,370,0,5,0,55,25,5,"{'yellow': 19, 'orange': 8, 'red': 11, 'skyblue': 17}"
0,9570,30,890,0,7,0,60,25,5,"{'yellow': 21, 'orange': 9, 'red': 12, 'skyblue': 18}"
0,0,0,0,8,0,0,23,25,1,"{'yellow': 8, 'orange': 3, 'red': 6, 'skyblue': 6}"
0,0,0,0,4,0,0,28,25,1,"{'yellow': 10, 'orange': 4, 'red': 7, 'skyblue': 7}"
0,0,0,0,2,0,0,31,25,2,"{'yellow': 11, 'orange': 4, 'red': 8, 'skyblue': 8}"
0,140,140,140,0,0,0,35,25,3,"{'yellow': 12, 'orange': 5, 'red': 9, 'skyblue': 9}"
0,610,10,140,0,1,0,40,25,4,"{'yellow': 14, 'orange': 6, 'red': 10, 'skyblue': 10}"
0,1160,10,200,0,1,0,43,25,4,"{'yellow': 15, 'orange': 6, 'red': 11, 'skyblue': 11}"
0,2470,20,360,0,2,0,48,25,4,"{'yellow': 17, 'orange': 7, 'red': 12, 'skyblue': 12}"
0,3240,20,360,0,5,0,51,25,5,"{'yellow': 18, 'orange': 7, 'red': 13, 'skyblue': 13}"
0,4780,30,360,0,5,0,55,25,5,"{'yellow': 19, 'orange': 8, 'red': 14, 'skyblue': 14}"
0,6970,30,370,0,4,0,60,25,5,"{'yellow': 21, 'orange': 9, 'red': 15, 'skyblue': 15}"
0,0,0,0,9,0,0,23,25,1,"{'yellow': 8, 'orange': 3, 'red': 7, 'skyblue': 5}"
0,0,0,0,6,0,0,27,25,1,"{'yellow': 10, 'orange': 4, 'red': 8, 'skyblue': 5}"
0,0,0,0,4,0,0,30,25,2,"{'yellow': 11, 'orange': 4, 'red': 9, 'skyblue': 6}"
0,0,0,0,1,0,0,35,25,4,"{'yellow': 12, 'orange': 5, 'red': 11, 'skyblue': 7}"
0,330,10,140,0,1,0,40,25,4,"{'yellow': 14, 'orange': 6, 'red': 12, 'skyblue': 8}"
0,650,10,150,0,1,0,43,25,4,"{'yellow': 15, 'orange': 6, 'red': 13, 'skyblue': 9}"
0,1350,10,340,0,1,0,47,25,4,"{'yellow': 17, 'orange': 7, 'red': 14, 'skyblue': 9}"
0,1840,20,340,0,2,0,50,25,5,"{'yellow': 18, 'orange': 7, 'red': 15, 'skyblue': 10}"
0,3660,30,360,0,5,0,55,25,5,"{'yellow': 19, 'orange': 8, 'red': 17, 'skyblue': 11}"
0,5850,30,360,0,4,0,60,25,5,"{'yellow': 21, 'orange': 9, 'red': 18, 'skyblue': 12}"
0,0,0,0,11,0,0,22,25,1,"{'yellow': 8, 'orange': 3, 'red': 8, 'skyblue': 3}"
0,0,0,0,7,0,0,28,25,1,"{'yellow': 10, 'orange': 4, 'red': 10, 'skyblue': 4}"
0,0,0,0,6,0,0,30,25,2,"{'yellow': 11, 'orange': 4, 'red': 11, 'skyblue': 4}"
0,0,0,0,3,0,0,34,25,4,"{'yellow': 12, 'orange': 5, 'red': 12, 'skyblue': 5}"
0,50,10,40,0,1,0,40,25,4,"{'yellow': 14, 'orange': 6, 'red': 14, 'skyblue': 6}"
0,200,10,140,0,1,0,42,25,4,"{'yellow': 15, 'orange': 6, 'red': 15, 'skyblue': 6}"
0,890,20,150,0,1,0,48,25,4,"{'yellow': 17, 'orange': 7, 'red': 17, 'skyblue': 7}"
0,1040,20,150,0,2,0,50,25,5,"{'yellow': 18, 'orange': 7, 'red': 18, 'skyblue': 7}"
0,2190,20,250,0,4,0,54,25,5,"{'yellow': 19, 'orange': 8, 'red': 19, 'skyblue': 8}"
0,4750,30,360,0,3,0,60,25,5,"{'yellow': 21, 'orange': 9, 'red': 21, 'skyblue': 9}"
0,0,0,0,10,0,0,23,25,1,"{'yellow': 8, 'orange': 3, 'red': 10, 'skyblue': 2}"
0,0,0,0,8,0,0,27,25,1,"{'yellow': 10, 'orange': 4, 'red': 11, 'skyblue': 2}"
0,0,0,0,5,0,0,31,25,4,"{'yellow': 11, 'orange': 4, 'red': 13, 'skyblue': 3}"
0,0,0,0,3,0,0,34,25,5,"{'yellow': 12, 'orange': 5, 'red': 14, 'skyblue': 3}"
0,10,10,10,0,0,0,40,25,4,"{'yellow': 14, 'orange': 6, 'red': 16, 'skyblue': 4}"
0,40,10,20,0,0,0,43,25,4,"{'yellow': 15, 'orange': 6, 'red': 18, 'skyblue': 4}"
0,410,10,140,0,0,0,47,25,4,"{'yellow': 17, 'orange': 7, 'red': 19, 'skyblue': 4}"
0,1000,20,150,0,2,0,51,25,5,"{'yellow': 18, 'orange': 7, 'red': 21, 'skyblue': 5}"
0,1490,20,150,0,4,0,54,25,5,"{'yellow': 19, 'orange': 8, 'red': 22, 'skyblue': 5}"
0,3630,30,350,0,2,0,60,25,4,"{'yellow': 21, 'orange': 9, 'red': 24, 'skyblue': 6}"
0,0,0,0,4,0,0,23,25,1,"{'yellow': 8, 'orange': 5, 'red': 2, 'skyblue': 8}"
0,0,0,0,0,0,0,27,25,1,"{'yellow': 10, 'orange': 5, 'red': 2, 'skyblue': 10}"
0,420,140,140,0,0,0,31,25,2,"{'yellow': 11, 'orange': 6, 'red': 3, 'skyblue': 11}"
0,770,60,150,0,1,0,34,25,4,"{'yellow': 12, 'orange': 7, 'red': 3, 'skyblue': 12}"
0,2140,10,360,0,2,0,40,25,4,"{'yellow': 14, 'orange': 8, 'red': 4, 'skyblue': 14}"
0,3100,20,370,0,2,0,43,25,4,"{'yellow': 15, 'orange': 9, 'red': 4, 'skyblue': 15}"
0,4700,10,450,0,3,0,47,25,4,"{'yellow': 17, 'orange': 9, 'red': 4, 'skyblue': 17}"
0,6210,20,570,0,4,0,51,25,5,"{'yellow': 18, 'orange': 10, 'red': 5, 'skyblue': 18}"
0,7310,30,570,0,6,0,54,25,5,"{'yellow': 19, 'orange': 11, 'red': 5, 'skyblue': 19}"
0,12360,30,890,0,8,0,60,25,5,"{'yellow': 21, 'orange': 12, 'red': 6, 'skyblue': 21}"
